Start Date,End Date,TOWN,Super Petrol,Diesel,Kerosene
15/01/2023,14/02/2023,SioPort,178.35,163.56,147.53
15/01/2023,14/02/2023,Port Bunyala,178.4,163.61,147.57
15/01/2023,14/02/2023,Funyula,178.22,163.43,147.4
15/01/2023,14/02/2023,Ogembo,178.53,163.74,147.7
15/01/2023,14/02/2023,Nyangusu,178.79,164,147.96
15/01/2023,14/02/2023,Sengera,178.72,163.92,147.88
15/01/2023,14/02/2023,Keumbu,178.44,163.64,147.61
15/01/2023,14/02/2023,Marani,178.14,163.35,147.31
15/01/2023,14/02/2023,Kerina,178.5,163.71,147.68
15/01/2023,14/02/2023,Ikonge,177.86,163.07,147.03
15/01/2023,14/02/2023,Nyansiongo,178.26,163.47,147.43
15/12/2022,14/01/2023,Mombasa,174.98,159.76,143.69
15/12/2022,14/01/2023,Kilifi,175.69,160.47,144.41
15/12/2022,14/01/2023,Likoni Mainland,175.34,160.11,144.05
15/12/2022,14/01/2023,Kwale,175.34,160.11,144.05
15/12/2022,14/01/2023,Malindi,175.9,160.67,144.61
15/12/2022,14/01/2023,Lungalunga,176.05,160.83,144.76
15/12/2022,14/01/2023,Voi,176.46,161.24,145.17
15/12/2022,14/01/2023,Taveta,177.86,162.64,146.58
15/12/2022,14/01/2023,Lamu,178.27,163.06,147
15/12/2022,14/01/2023,Hola,178.57,163.34,147.28
15/12/2022,14/01/2023,Mpeketoni,178.27,163.06,147
15/12/2022,14/01/2023,Minjila,177.25,162.02,145.96
15/12/2022,14/01/2023,Garsen,177.33,162.11,146.05
15/12/2022,14/01/2023,Samburu,175.28,160.06,144
15/12/2022,14/01/2023,Taru,175.46,160.24,144.18
15/12/2022,14/01/2023,Mwatate,176.79,161.57,145.51
15/12/2022,14/01/2023,Wundanji,176.96,161.74,145.68
15/12/2022,14/01/2023,Kaloleni,175.13,159.92,143.85
15/12/2022,14/01/2023,Marereni,176.56,161.34,145.27
15/12/2022,14/01/2023,Nairobi,177.3,162,145.94
15/12/2022,14/01/2023,Thika,177.31,162.01,145.94
15/12/2022,14/01/2023,Machakos,177.54,162.24,146.18
15/12/2022,14/01/2023,Kajiado,177.72,162.42,146.36
15/12/2022,14/01/2023,Makuyu,177.59,162.29,146.23
15/12/2022,14/01/2023,Muranga,177.82,162.52,146.46
15/12/2022,14/01/2023,Sagana,178.05,162.75,146.68
15/12/2022,14/01/2023,Embu,178.4,163.1,147.04
15/12/2022,14/01/2023,Kerugoya,178.33,163.03,146.97
15/12/2022,14/01/2023,Narok,178.69,163.4,147.33
15/12/2022,14/01/2023,Nyeri,178.67,163.37,147.31
15/12/2022,14/01/2023,Namanga,178.85,163.55,147.48
15/12/2022,14/01/2023,Kiganjo,178.64,163.34,147.28
15/12/2022,14/01/2023,Chuka,178.93,163.63,147.57
15/12/2022,14/01/2023,Kitui,178.84,163.54,147.47
15/12/2022,14/01/2023,Mwingi,179.22,163.93,147.86
15/12/2022,14/01/2023,Nanyuki,179.23,163.94,147.87
15/12/2022,14/01/2023,Nkubu,180.21,164.91,148.84
15/12/2022,14/01/2023,Mtito Andei,179.74,164.44,148.38
15/12/2022,14/01/2023,Meru,180.4,165.1,149.04
15/12/2022,14/01/2023,Isiolo,180.26,164.96,148.89
15/12/2022,14/01/2023,Maua,180.85,165.56,149.49
15/12/2022,14/01/2023,Garissa,181.47,166.17,150.11
15/12/2022,14/01/2023,Marsabit,185.15,169.85,153.79
15/12/2022,14/01/2023,Liboi,184.24,168.94,152.87
15/12/2022,14/01/2023,Moyale,186.74,171.44,155.37
15/12/2022,14/01/2023,Sololo,185.79,170.49,154.43
15/12/2022,14/01/2023,Habaswein,184.16,168.86,152.8
15/12/2022,14/01/2023,Dadaab,182.85,167.55,151.49
15/12/2022,14/01/2023,Tarbaj,186.42,171.12,155.04
15/12/2022,14/01/2023,Elwak,188.02,172.72,156.65
15/12/2022,14/01/2023,Wajir,186.57,171.27,155.21
15/12/2022,14/01/2023,Modogashe,184.3,169,152.94
15/12/2022,14/01/2023,Mandera,190.35,175.05,158.98
15/12/2022,14/01/2023,Matuu,178.2,162.9,146.84
15/12/2022,14/01/2023,Merti,182.65,167.35,151.29
15/12/2022,14/01/2023,Oldonyiro,179.67,164.36,148.29
15/12/2022,14/01/2023,Eldas,188.34,173.04,156.98
15/12/2022,14/01/2023,Bute,185.38,170.08,154.02
15/12/2022,14/01/2023,Hadado,183.97,168.67,152.6
15/12/2022,14/01/2023,Mai Mahiu,177.42,162.12,146.06
15/12/2022,14/01/2023,Doldo,180,164.7,148.63
15/12/2022,14/01/2023,Lamuria,179.12,163.82,147.75
15/12/2022,14/01/2023,Sipili,179.98,164.68,148.62
15/12/2022,14/01/2023,Marimanti,179.61,164.31,148.25
15/12/2022,14/01/2023,Mutuobare,178.95,163.65,147.58
15/12/2022,14/01/2023,North Horr,186.11,170.82,154.75
15/12/2022,14/01/2023,Maikona,184.73,169.43,153.37
15/12/2022,14/01/2023,Kalacha,185.27,169.97,153.91
15/12/2022,14/01/2023,Loyangalani,185.34,170.04,153.97
15/12/2022,14/01/2023,Turbi,185.14,169.84,153.78
15/12/2022,14/01/2023,Laisamis,182.36,167.06,150.98
15/12/2022,14/01/2023,Merille,182.05,166.75,150.69
15/12/2022,14/01/2023,Korr,183.3,168,151.93
15/12/2022,14/01/2023,Nakuru,176.62,161.83,145.79
15/12/2022,14/01/2023,Gilgil,176.58,161.79,145.76
15/12/2022,14/01/2023,Mogotio,176.57,161.78,145.74
15/12/2022,14/01/2023,Molo,176.65,161.86,145.83
15/12/2022,14/01/2023,Olenguruone,177.36,162.56,146.53
15/12/2022,14/01/2023,Londiani,176.88,162.09,146.05
15/12/2022,14/01/2023,Nyahururu,176.87,162.08,146.04
15/12/2022,14/01/2023,Archers Post,179.85,165.06,149.03
15/12/2022,14/01/2023,Lodosoit,180.95,166.16,150.13
15/12/2022,14/01/2023,Naivasha,176.95,162.15,146.11
15/12/2022,14/01/2023,Marigat,177.34,162.55,146.51
15/12/2022,14/01/2023,Kabarnet ,177.83,163.04,147.01
15/12/2022,14/01/2023,Maralal,178.92,164.13,148.1
15/12/2022,14/01/2023,Wamba,179.76,164.97,148.93
15/12/2022,14/01/2023,Rumuruti,177.41,162.62,146.58
15/12/2022,14/01/2023,Eldoret,177.5,162.72,146.67
15/12/2022,14/01/2023,Kiplombe,177.5,162.72,146.67
15/12/2022,14/01/2023,Iten,177.5,162.72,146.67
15/12/2022,14/01/2023,Naiberi,177.5,162.72,146.67
15/12/2022,14/01/2023,Kesses,177.5,162.72,146.67
15/12/2022,14/01/2023,Kapsabet,177.52,162.74,146.68
15/12/2022,14/01/2023,Webuye,177.93,163.15,147.1
15/12/2022,14/01/2023,Kitale,177.86,163.08,147.03
15/12/2022,14/01/2023,Kapenguria ,178.5,163.72,147.67
15/12/2022,14/01/2023,Bungoma,178.26,163.48,147.44
15/12/2022,14/01/2023,Moiben,177.52,162.74,146.68
15/12/2022,14/01/2023,Matunda,177.49,162.7,146.66
15/12/2022,14/01/2023,Burnt Forest,177.45,162.67,146.62
15/12/2022,14/01/2023,Tambach,177.54,162.76,146.71
15/12/2022,14/01/2023,Kapsowar,178,163.22,147.18
15/12/2022,14/01/2023,Chebara,177.89,163.1,147.06
15/12/2022,14/01/2023,Kimwarer,177.81,163.03,146.99
15/12/2022,14/01/2023,Timboroa,177.73,162.95,146.9
15/12/2022,14/01/2023,Nandi Hills,177.69,162.91,146.87
15/12/2022,14/01/2023,Kaiboi,177.55,162.77,146.73
15/12/2022,14/01/2023,Kiminini,178.05,163.27,147.21
15/12/2022,14/01/2023,Endebes,178.39,163.61,147.57
15/12/2022,14/01/2023,Saboti,178.07,163.29,147.25
15/12/2022,14/01/2023,Chepareria,178.71,163.93,147.87
15/12/2022,14/01/2023,Lomut,180.33,165.53,149.49
15/12/2022,14/01/2023,Burgich,179.12,164.34,148.29
15/12/2022,14/01/2023,Sigor,179.25,164.47,148.42
15/12/2022,14/01/2023,Lodwar,181.68,166.9,150.85
15/12/2022,14/01/2023,Kakuma,183.27,168.49,152.44
15/12/2022,14/01/2023,Lokichar,180.68,165.9,149.85
15/12/2022,14/01/2023,Kalokol,182.44,167.66,151.61
15/12/2022,14/01/2023,Lokori,181.05,166.27,150.22
15/12/2022,14/01/2023,Lokitaung,185.33,170.55,154.49
15/12/2022,14/01/2023,Kapedo,180.33,165.53,149.49
15/12/2022,14/01/2023,Malaba,178.66,163.88,147.84
15/12/2022,14/01/2023,Lokichogio,184.46,169.68,153.63
15/12/2022,14/01/2023,Ziwa,177.69,162.91,146.87
15/12/2022,14/01/2023,Soy,177.51,162.72,146.67
15/12/2022,14/01/2023,Moi's Bridge,177.57,162.78,146.74
15/12/2022,14/01/2023,Turbo,177.45,162.67,146.62
15/12/2022,14/01/2023,Kibish,185.56,170.77,154.73
15/12/2022,14/01/2023,Nakalale,184.39,169.6,153.55
15/12/2022,14/01/2023,Loima,180.8,166.02,149.97
15/12/2022,14/01/2023,Lokiriama,182.37,167.59,151.53
15/12/2022,14/01/2023,Kainuk,179.57,164.79,148.74
15/12/2022,14/01/2023,Kacheliba,178.9,164.12,148.07
15/12/2022,14/01/2023,Kiwawa,179.5,164.72,148.68
15/12/2022,14/01/2023,Ortum,179.09,164.31,148.26
15/12/2022,14/01/2023,Kachibora,177.89,163.1,147.06
15/12/2022,14/01/2023,Kwanza,178.6,163.82,147.78
15/12/2022,14/01/2023,Kaplamai,177.92,163.14,147.08
15/12/2022,14/01/2023,Eldama Ravine,178.33,163.55,147.51
15/12/2022,14/01/2023,Tenges,178.47,163.69,147.65
15/12/2022,14/01/2023,Barwessa,178.59,163.81,147.75
15/12/2022,14/01/2023,Kipsaraman,179.49,164.71,148.66
15/12/2022,14/01/2023,Loruk,179.36,164.58,148.53
15/12/2022,14/01/2023,Kabartonjo,178.33,163.55,147.51
15/12/2022,14/01/2023,Tindiret,178.39,163.61,147.57
15/12/2022,14/01/2023,O'lessos,177.57,162.78,146.74
15/12/2022,14/01/2023,Kobujoi,177.97,163.19,147.14
15/12/2022,14/01/2023,Serem,178.05,163.27,147.21
15/12/2022,14/01/2023,Kabiyet,177.51,162.72,146.67
15/12/2022,14/01/2023,Cheptulu,177.93,163.15,147.1
15/12/2022,14/01/2023,Songor,178.47,163.69,147.65
15/12/2022,14/01/2023,Kapcherop,178.11,163.33,147.28
15/12/2022,14/01/2023,Sambalat,178.79,164.01,147.97
15/12/2022,14/01/2023,Arror,178.45,163.67,147.61
15/12/2022,14/01/2023,Tot,178.65,163.87,147.82
15/12/2022,14/01/2023,Kaptarakwa,177.69,162.91,146.87
15/12/2022,14/01/2023,Kapese,180.65,165.86,149.82
15/12/2022,14/01/2023,Kalemngorok,180.03,165.25,149.21
15/12/2022,14/01/2023,Marich,179.02,164.24,148.19
15/12/2022,14/01/2023,Alale,179.5,164.72,148.68
15/12/2022,14/01/2023,Kunyao,179.17,164.39,148.34
15/12/2022,14/01/2023,Asilong,178.76,163.98,147.93
15/12/2022,14/01/2023,Orolwo,178.79,164.01,147.97
15/12/2022,14/01/2023,Sebit,178.74,163.96,147.92
15/12/2022,14/01/2023,Morpus,178.65,163.87,147.82
15/12/2022,14/01/2023,Chepkorniswo,178.53,163.75,147.71
15/12/2022,14/01/2023,Kaibichbich,178.49,163.7,147.66
15/12/2022,14/01/2023,Keringet,178.21,163.43,147.39
15/12/2022,14/01/2023,Kisumu,177.5,162.7,146.66
15/12/2022,14/01/2023,Sondu,177.59,162.8,146.77
15/12/2022,14/01/2023,Oyugis,178.08,163.29,147.25
15/12/2022,14/01/2023,Kakamega,177.54,162.75,146.72
15/12/2022,14/01/2023,Mumias,177.82,163.03,146.99
15/12/2022,14/01/2023,Bondo,177.7,162.91,146.88
15/12/2022,14/01/2023,Siaya,177.83,163.04,147
15/12/2022,14/01/2023,Kericho,178,163.21,147.17
15/12/2022,14/01/2023,Nyamira,178.07,163.28,147.24
15/12/2022,14/01/2023,Kisii,178.37,163.58,147.55
15/12/2022,14/01/2023,Sotik,178.21,163.42,147.38
15/12/2022,14/01/2023,Keroka,178.39,163.6,147.56
15/12/2022,14/01/2023,Busia,178.36,163.57,147.54
15/12/2022,14/01/2023,Homabay,178.31,163.52,147.48
15/12/2022,14/01/2023,Migori,179.17,164.37,148.34
15/12/2022,14/01/2023,Isebania,179.45,164.66,148.62
15/12/2022,14/01/2023,Bomet,178.61,163.82,147.78
15/12/2022,14/01/2023,Muhoroni,177.72,162.93,146.9
15/12/2022,14/01/2023,Mbita,178.3,163.5,147.47
15/12/2022,14/01/2023,Mbale,177.5,162.7,146.66
15/12/2022,14/01/2023,Etago,178.94,164.15,148.12
15/12/2022,14/01/2023,Magenche,179.05,164.26,148.22
15/12/2022,14/01/2023,Kilgoris,178.88,164.09,148.06
15/12/2022,14/01/2023,Malava,177.86,163.06,147.03
15/12/2022,14/01/2023,Lugari,178.25,163.45,147.42
15/12/2022,14/01/2023,Rodi Kopany,178.37,163.58,147.55
15/12/2022,14/01/2023,Ndhiwa,178.65,163.86,147.82
15/12/2022,14/01/2023,Rangwe,178.36,163.57,147.54
15/12/2022,14/01/2023,Sindo,178.37,163.58,147.55
15/12/2022,14/01/2023,Awasi,177.45,162.66,146.63
15/12/2022,14/01/2023,Ahero,177.5,162.7,146.66
15/12/2022,14/01/2023,Ugunja,177.93,163.13,147.1
15/12/2022,14/01/2023,Asembo,177.57,162.78,146.75
15/12/2022,14/01/2023,Usenge,178.06,163.26,147.22
15/12/2022,14/01/2023,Harambee,177.54,162.75,146.71
15/12/2022,14/01/2023,Muhuru Bay,179.31,164.52,148.48
15/12/2022,14/01/2023,Kehancha,179.54,164.75,148.71
15/12/2022,14/01/2023,Ntimaru,179.85,165.06,149.02
15/12/2022,14/01/2023,Rongo,178.62,163.83,147.8
15/12/2022,14/01/2023,Kaspokwony,178.59,163.8,147.75
15/12/2022,14/01/2023,Chwele,178.53,163.74,147.7
15/12/2022,14/01/2023,Kimilili,178.46,163.67,147.62
15/12/2022,14/01/2023,Nambale,178.36,163.57,147.54
15/12/2022,14/01/2023,SioPort,178.35,163.56,147.53
15/12/2022,14/01/2023,Port Bunyala,178.4,163.61,147.57
15/12/2022,14/01/2023,Funyula,178.22,163.43,147.4
15/12/2022,14/01/2023,Ogembo,178.53,163.74,147.7
15/12/2022,14/01/2023,Nyangusu,178.79,164,147.96
15/12/2022,14/01/2023,Sengera,178.72,163.92,147.88
15/12/2022,14/01/2023,Keumbu,178.44,163.64,147.61
15/12/2022,14/01/2023,Marani,178.14,163.35,147.31
15/12/2022,14/01/2023,Kerina,178.5,163.71,147.68
15/12/2022,14/01/2023,Ikonge,177.86,163.07,147.03
15/12/2022,14/01/2023,Nyansiongo,178.26,163.47,147.43
15/11/2022,14/12/2022,Mombasa,174.98,159.76,143.69
15/11/2022,14/12/2022,Kilifi,175.69,160.47,144.41
15/11/2022,14/12/2022,Likoni Mainland,175.34,160.11,144.05
15/11/2022,14/12/2022,Kwale,175.34,160.11,144.05
15/11/2022,14/12/2022,Malindi,175.9,160.67,144.61
15/11/2022,14/12/2022,Lungalunga,176.05,160.83,144.76
15/11/2022,14/12/2022,Voi,176.46,161.24,145.17
15/11/2022,14/12/2022,Taveta,177.86,162.64,146.58
15/11/2022,14/12/2022,Lamu,178.27,163.06,147
15/11/2022,14/12/2022,Hola,178.57,163.34,147.28
15/11/2022,14/12/2022,Mpeketoni,178.27,163.06,147
15/11/2022,14/12/2022,Minjila,177.25,162.02,145.96
15/11/2022,14/12/2022,Garsen,177.33,162.11,146.05
15/11/2022,14/12/2022,Samburu,175.28,160.06,144
15/11/2022,14/12/2022,Taru,175.46,160.24,144.18
15/11/2022,14/12/2022,Mwatate,176.79,161.57,145.51
15/11/2022,14/12/2022,Wundanji,176.96,161.74,145.68
15/11/2022,14/12/2022,Kaloleni,175.13,159.92,143.85
15/11/2022,14/12/2022,Marereni,176.56,161.34,145.27
15/11/2022,14/12/2022,Nairobi,177.3,162,145.94
15/11/2022,14/12/2022,Thika,177.31,162.01,145.94
15/11/2022,14/12/2022,Machakos,177.54,162.24,146.18
15/11/2022,14/12/2022,Kajiado,177.72,162.42,146.36
15/11/2022,14/12/2022,Makuyu,177.59,162.29,146.23
15/11/2022,14/12/2022,Muranga,177.82,162.52,146.46
15/11/2022,14/12/2022,Sagana,178.05,162.75,146.68
15/11/2022,14/12/2022,Embu,178.4,163.1,147.04
15/11/2022,14/12/2022,Kerugoya,178.33,163.03,146.97
15/11/2022,14/12/2022,Narok,178.69,163.4,147.33
15/11/2022,14/12/2022,Nyeri,178.67,163.37,147.31
15/11/2022,14/12/2022,Namanga,178.85,163.55,147.48
15/11/2022,14/12/2022,Kiganjo,178.64,163.34,147.28
15/11/2022,14/12/2022,Chuka,178.93,163.63,147.57
15/11/2022,14/12/2022,Kitui,178.84,163.54,147.47
15/11/2022,14/12/2022,Mwingi,179.22,163.93,147.86
15/11/2022,14/12/2022,Nanyuki,179.23,163.94,147.87
15/11/2022,14/12/2022,Nkubu,180.21,164.91,148.84
15/11/2022,14/12/2022,Mtito Andei,179.74,164.44,148.38
15/11/2022,14/12/2022,Meru,180.4,165.1,149.04
15/11/2022,14/12/2022,Isiolo,180.26,164.96,148.89
15/11/2022,14/12/2022,Maua,180.85,165.56,149.49
15/11/2022,14/12/2022,Garissa,181.47,166.17,150.11
15/11/2022,14/12/2022,Marsabit,185.15,169.85,153.79
15/11/2022,14/12/2022,Liboi,184.24,168.94,152.87
15/11/2022,14/12/2022,Moyale,186.74,171.44,155.37
15/11/2022,14/12/2022,Sololo,185.79,170.49,154.43
15/11/2022,14/12/2022,Habaswein,184.16,168.86,152.8
15/11/2022,14/12/2022,Dadaab,182.85,167.55,151.49
15/11/2022,14/12/2022,Tarbaj,186.42,171.12,155.04
15/11/2022,14/12/2022,Elwak,188.02,172.72,156.65
15/11/2022,14/12/2022,Wajir,186.57,171.27,155.21
15/11/2022,14/12/2022,Modogashe,184.3,169,152.94
15/11/2022,14/12/2022,Mandera,190.35,175.05,158.98
15/11/2022,14/12/2022,Matuu,178.2,162.9,146.84
15/11/2022,14/12/2022,Merti,182.65,167.35,151.29
15/11/2022,14/12/2022,Oldonyiro,179.67,164.36,148.29
15/11/2022,14/12/2022,Eldas,188.34,173.04,156.98
15/11/2022,14/12/2022,Bute,185.38,170.08,154.02
15/11/2022,14/12/2022,Hadado,183.97,168.67,152.6
15/11/2022,14/12/2022,Mai Mahiu,177.42,162.12,146.06
15/11/2022,14/12/2022,Doldo,180,164.7,148.63
15/11/2022,14/12/2022,Lamuria,179.12,163.82,147.75
15/11/2022,14/12/2022,Sipili,179.98,164.68,148.62
15/11/2022,14/12/2022,Marimanti,179.61,164.31,148.25
15/11/2022,14/12/2022,Mutuobare,178.95,163.65,147.58
15/11/2022,14/12/2022,North Horr,186.11,170.82,154.75
15/11/2022,14/12/2022,Maikona,184.73,169.43,153.37
15/11/2022,14/12/2022,Kalacha,185.27,169.97,153.91
15/11/2022,14/12/2022,Loyangalani,185.34,170.04,153.97
15/11/2022,14/12/2022,Turbi,185.14,169.84,153.78
15/11/2022,14/12/2022,Laisamis,182.36,167.06,150.98
15/11/2022,14/12/2022,Merille,182.05,166.75,150.69
15/11/2022,14/12/2022,Korr,183.3,168,151.93
15/11/2022,14/12/2022,Nakuru,176.62,161.83,145.79
15/11/2022,14/12/2022,Gilgil,176.58,161.79,145.76
15/11/2022,14/12/2022,Mogotio,176.57,161.78,145.74
15/11/2022,14/12/2022,Molo,176.65,161.86,145.83
15/11/2022,14/12/2022,Olenguruone,177.36,162.56,146.53
15/11/2022,14/12/2022,Londiani,176.88,162.09,146.05
15/11/2022,14/12/2022,Nyahururu,176.87,162.08,146.04
15/11/2022,14/12/2022,Archers Post,179.85,165.06,149.03
15/11/2022,14/12/2022,Lodosoit,180.95,166.16,150.13
15/11/2022,14/12/2022,Naivasha,176.95,162.15,146.11
15/11/2022,14/12/2022,Marigat,177.34,162.55,146.51
15/11/2022,14/12/2022,Kabarnet ,177.83,163.04,147.01
15/11/2022,14/12/2022,Maralal,178.92,164.13,148.1
15/11/2022,14/12/2022,Wamba,179.76,164.97,148.93
15/11/2022,14/12/2022,Rumuruti,177.41,162.62,146.58
15/11/2022,14/12/2022,Eldoret,177.5,162.72,146.67
15/11/2022,14/12/2022,Kiplombe,177.5,162.72,146.67
15/11/2022,14/12/2022,Iten,177.5,162.72,146.67
15/11/2022,14/12/2022,Naiberi,177.5,162.72,146.67
15/11/2022,14/12/2022,Kesses,177.5,162.72,146.67
15/11/2022,14/12/2022,Kapsabet,177.52,162.74,146.68
15/11/2022,14/12/2022,Webuye,177.93,163.15,147.1
15/11/2022,14/12/2022,Kitale,177.86,163.08,147.03
15/11/2022,14/12/2022,Kapenguria ,178.5,163.72,147.67
15/11/2022,14/12/2022,Bungoma,178.26,163.48,147.44
15/11/2022,14/12/2022,Moiben,177.52,162.74,146.68
15/11/2022,14/12/2022,Matunda,177.49,162.7,146.66
15/11/2022,14/12/2022,Burnt Forest,177.45,162.67,146.62
15/11/2022,14/12/2022,Tambach,177.54,162.76,146.71
15/11/2022,14/12/2022,Kapsowar,178,163.22,147.18
15/11/2022,14/12/2022,Chebara,177.89,163.1,147.06
15/11/2022,14/12/2022,Kimwarer,177.81,163.03,146.99
15/11/2022,14/12/2022,Timboroa,177.73,162.95,146.9
15/11/2022,14/12/2022,Nandi Hills,177.69,162.91,146.87
15/11/2022,14/12/2022,Kaiboi,177.55,162.77,146.73
15/11/2022,14/12/2022,Kiminini,178.05,163.27,147.21
15/11/2022,14/12/2022,Endebes,178.39,163.61,147.57
15/11/2022,14/12/2022,Saboti,178.07,163.29,147.25
15/11/2022,14/12/2022,Chepareria,178.71,163.93,147.87
15/11/2022,14/12/2022,Lomut,180.33,165.53,149.49
15/11/2022,14/12/2022,Burgich,179.12,164.34,148.29
15/11/2022,14/12/2022,Sigor,179.25,164.47,148.42
15/11/2022,14/12/2022,Lodwar,181.68,166.9,150.85
15/11/2022,14/12/2022,Kakuma,183.27,168.49,152.44
15/11/2022,14/12/2022,Lokichar,180.68,165.9,149.85
15/11/2022,14/12/2022,Kalokol,182.44,167.66,151.61
15/11/2022,14/12/2022,Lokori,181.05,166.27,150.22
15/11/2022,14/12/2022,Lokitaung,185.33,170.55,154.49
15/11/2022,14/12/2022,Kapedo,180.33,165.53,149.49
15/11/2022,14/12/2022,Malaba,178.66,163.88,147.84
15/11/2022,14/12/2022,Lokichogio,184.46,169.68,153.63
15/11/2022,14/12/2022,Ziwa,177.69,162.91,146.87
15/11/2022,14/12/2022,Soy,177.51,162.72,146.67
15/11/2022,14/12/2022,Moi's Bridge,177.57,162.78,146.74
15/11/2022,14/12/2022,Turbo,177.45,162.67,146.62
15/11/2022,14/12/2022,Kibish,185.56,170.77,154.73
15/11/2022,14/12/2022,Nakalale,184.39,169.6,153.55
15/11/2022,14/12/2022,Loima,180.8,166.02,149.97
15/11/2022,14/12/2022,Lokiriama,182.37,167.59,151.53
15/11/2022,14/12/2022,Kainuk,179.57,164.79,148.74
15/11/2022,14/12/2022,Kacheliba,178.9,164.12,148.07
15/11/2022,14/12/2022,Kiwawa,179.5,164.72,148.68
15/11/2022,14/12/2022,Ortum,179.09,164.31,148.26
15/11/2022,14/12/2022,Kachibora,177.89,163.1,147.06
15/11/2022,14/12/2022,Kwanza,178.6,163.82,147.78
15/11/2022,14/12/2022,Kaplamai,177.92,163.14,147.08
15/11/2022,14/12/2022,Eldama Ravine,178.33,163.55,147.51
15/11/2022,14/12/2022,Tenges,178.47,163.69,147.65
15/11/2022,14/12/2022,Barwessa,178.59,163.81,147.75
15/11/2022,14/12/2022,Kipsaraman,179.49,164.71,148.66
15/11/2022,14/12/2022,Loruk,179.36,164.58,148.53
15/11/2022,14/12/2022,Kabartonjo,178.33,163.55,147.51
15/11/2022,14/12/2022,Tindiret,178.39,163.61,147.57
15/11/2022,14/12/2022,O'lessos,177.57,162.78,146.74
15/11/2022,14/12/2022,Kobujoi,177.97,163.19,147.14
15/11/2022,14/12/2022,Serem,178.05,163.27,147.21
15/11/2022,14/12/2022,Kabiyet,177.51,162.72,146.67
15/11/2022,14/12/2022,Cheptulu,177.93,163.15,147.1
15/11/2022,14/12/2022,Songor,178.47,163.69,147.65
15/11/2022,14/12/2022,Kapcherop,178.11,163.33,147.28
15/11/2022,14/12/2022,Sambalat,178.79,164.01,147.97
15/11/2022,14/12/2022,Arror,178.45,163.67,147.61
15/11/2022,14/12/2022,Tot,178.65,163.87,147.82
15/11/2022,14/12/2022,Kaptarakwa,177.69,162.91,146.87
15/11/2022,14/12/2022,Kapese,180.65,165.86,149.82
15/11/2022,14/12/2022,Kalemngorok,180.03,165.25,149.21
15/11/2022,14/12/2022,Marich,179.02,164.24,148.19
15/11/2022,14/12/2022,Alale,179.5,164.72,148.68
15/11/2022,14/12/2022,Kunyao,179.17,164.39,148.34
15/11/2022,14/12/2022,Asilong,178.76,163.98,147.93
15/11/2022,14/12/2022,Orolwo,178.79,164.01,147.97
15/11/2022,14/12/2022,Sebit,178.74,163.96,147.92
15/11/2022,14/12/2022,Morpus,178.65,163.87,147.82
15/11/2022,14/12/2022,Chepkorniswo,178.53,163.75,147.71
15/11/2022,14/12/2022,Kaibichbich,178.49,163.7,147.66
15/11/2022,14/12/2022,Keringet,178.21,163.43,147.39
15/11/2022,14/12/2022,Kisumu,177.5,162.7,146.66
15/11/2022,14/12/2022,Sondu,177.59,162.8,146.77
15/11/2022,14/12/2022,Oyugis,178.08,163.29,147.25
15/11/2022,14/12/2022,Kakamega,177.54,162.75,146.72
15/11/2022,14/12/2022,Mumias,177.82,163.03,146.99
15/11/2022,14/12/2022,Bondo,177.7,162.91,146.88
15/11/2022,14/12/2022,Siaya,177.83,163.04,147
15/11/2022,14/12/2022,Kericho,178,163.21,147.17
15/11/2022,14/12/2022,Nyamira,178.07,163.28,147.24
15/11/2022,14/12/2022,Kisii,178.37,163.58,147.55
15/11/2022,14/12/2022,Sotik,178.21,163.42,147.38
15/11/2022,14/12/2022,Keroka,178.39,163.6,147.56
15/11/2022,14/12/2022,Busia,178.36,163.57,147.54
15/11/2022,14/12/2022,Homabay,178.31,163.52,147.48
15/11/2022,14/12/2022,Migori,179.17,164.37,148.34
15/11/2022,14/12/2022,Isebania,179.45,164.66,148.62
15/11/2022,14/12/2022,Bomet,178.61,163.82,147.78
15/11/2022,14/12/2022,Muhoroni,177.72,162.93,146.9
15/11/2022,14/12/2022,Mbita,178.3,163.5,147.47
15/11/2022,14/12/2022,Mbale,177.5,162.7,146.66
15/11/2022,14/12/2022,Etago,178.94,164.15,148.12
15/11/2022,14/12/2022,Magenche,179.05,164.26,148.22
15/11/2022,14/12/2022,Kilgoris,178.88,164.09,148.06
15/11/2022,14/12/2022,Malava,177.86,163.06,147.03
15/11/2022,14/12/2022,Lugari,178.25,163.45,147.42
15/11/2022,14/12/2022,Rodi Kopany,178.37,163.58,147.55
15/11/2022,14/12/2022,Ndhiwa,178.65,163.86,147.82
15/11/2022,14/12/2022,Rangwe,178.36,163.57,147.54
15/11/2022,14/12/2022,Sindo,178.37,163.58,147.55
15/11/2022,14/12/2022,Awasi,177.45,162.66,146.63
15/11/2022,14/12/2022,Ahero,177.5,162.7,146.66
15/11/2022,14/12/2022,Ugunja,177.93,163.13,147.1
15/11/2022,14/12/2022,Asembo,177.57,162.78,146.75
15/11/2022,14/12/2022,Usenge,178.06,163.26,147.22
15/11/2022,14/12/2022,Harambee,177.54,162.75,146.71
15/11/2022,14/12/2022,Muhuru Bay,179.31,164.52,148.48
15/11/2022,14/12/2022,Kehancha,179.54,164.75,148.71
15/11/2022,14/12/2022,Ntimaru,179.85,165.06,149.02
